medianV1,medianV2,medianV3,medianV4,medianV5,medianV6,medianV7,medianV8,medianV9,medianV10,medianV11,medianV12,medianV13,medianV14,medianV15,medianV16,medianV17,medianV18,medianV23,medianV34,medianV36,medianV37,medianV39,medianV40,medianV41,medianV43,medianV45,medianV46,medianV47,medianV48,medianV49,medianV51,medianV52,medianV53,medianV54,medianV57,death_toll,total_cases
119.813558873784,185.169865404579,63.473751,31.581614,38.733013,21.461906,451.57709,15.953118,25.723719,42.33588,35.563133,31.21047,18.546431,65.851631,248.69159,25.372385,0.71611398,1.0082765,82.385651,10.079198,637.855490171916,5031.17655219814,12.3679802772702,349.500241086403,3050.07294689761,1150.04226904227,1.33715294179144,1.68619328704481,23.5547843186343,1.716605912697,365.513354750793,138.975199492091,0.150697244966718,14.3138077492469,9.39277481663772,127.63969,0.021204462198780867,0.5431693602833111
83.6849671448583,105.552485725695,11.723734,53.986027,17.914389,9.9445696,211.41437,36.723583,20.266151,53.522911,21.237331,52.919464,11.933888,23.276762,221.9295,23.06259,0.20485055,0.51072794,69.388329,13.025193,513.754614806416,2417.69574128811,11.5063145616912,155.528361167847,1668.0521491665,1073.47144064533,1.12414748736215,1.26577477939244,14.5960738583827,1.1460838429787,286.653502909998,59.4259046616562,3.23406905469284,11.5211883454489,4.90720300198458,150.33762,0.041850027985601536,0.19702890476166024
499.894640302122,443.601500544199,173.27641,39.445282,13.988238,8.7685909,148.34914,45.661171,27.758184,150.49982,10.409663,23.400715,32.230068,76.015266,99.61145,23.808453,1.6106244,0.70273256,81.924004,23.168455,721.344844100687,2812.88156960679,7.35131802808133,253.551100357651,3276.47550002681,1037.94487902362,1.08301402877481,1.403409008212,21.7322032662246,1.68524079397113,321.501260347539,87.0593296993158,4.08718050722344,8.318911849483,6.93875607933418,274.17471,0.10106034599233324,0.3063225121614736
246.338711413943,87.0330372419083,168.34769,44.120289,75.778595,10.914555,192.43405,35.740078,39.472836,61.874596,21.512993,35.929382,20.565317,71.476166,61.936062,31.553516,1.2420996,0.85467136,71.764847,25.300379,780.087401695504,3040.60636126833,16.34615198916,298.31424206705,4105.47454341986,925.833784488509,1.28323429693109,1.62591450863027,26.9140332526236,1.98263453303637,277.824377869268,116.33082479462,4.17802139359197,8.81856546134523,11.4606778740793,151.01695,0.013361673198863909,0.1695811089003872
85.6141387187004,148.30013017592,41.577156,47.498035,27.559967,2.2060013,245.05444,27.63166,56.435352,98.699173,26.31781,30.156628,8.4822178,18.746641,389.58679,24.409773,1.421877,0.65833253,66.006691,20.353254,674.852796472377,1977.92988974816,13.3463556977402,214.200541969537,2031.09902815298,822.110311904483,1.22594187174649,1.24931113473327,16.0089206431793,1.23332416880972,363.104080682863,90.7931317080416,2.99179810529144,13.4253234601475,8.33397411010741,133.94418,0.049955040463582776,0.23811902620974457
86.590890046217,112.136906902985,51.745003,74.26046,11.26579,11.644701,226.78362,29.364323,16.45738,99.501579,13.928174,21.307859,10.827088,16.63731,386.64673,23.969328,0.44183654,0.62914401,56.230427,7.8393793,525.629794840885,2238.71019129958,18.1924189423032,207.928624638617,1891.70698943717,670.876212109064,0.687279308668041,1.42770212059092,11.6971321768777,1.30097092959091,322.622673787791,70.9804758268992,2.23801634581837,4.95148939642428,7.6866168428283,79.418259,0.0783281517005582,0.1278109062179767
85.0199978632174,93.4462762948538,22.004702,8.9889688,82.124405,0.2328992,210.46509,6.1378527,42.030666,75.221519,28.917164,15.557227,8.5684986,10.134547,161.69124,63.09235,0.71769577,0.50186872,93.501701,17.250803,550.620692375343,3129.64375012375,13.1125972321056,234.467007824768,2214.9691875791,595.824885975357,1.41296378033517,1.37900078691786,18.3357129262435,0.921196258917887,428.589541851824,133.842762551634,2.66343413895772,5.66881540039433,11.8534883151885,182.35847,0.08595233993402278,0.32702998010623274
129.491645466384,143.197065136047,43.18433,46.73922,6.8939543,8.7493153,238.60646,89.938866,12.409771,64.801399,45.821007,70.886551,7.7981625,20.597227,592.7218,4.6599603,0.91725218,0.66655797,58.507912,33.366737,584.023054102135,2189.39421787361,11.8863887217122,250.934751545282,1676.34140566513,1030.11123846224,1.12257629965385,1.19226261425276,17.3713889110577,1.16416616719235,309.004683857366,73.860613687393,3.09736099702014,12.0024380059666,5.20046501013495,64.574821,0.00243884593810209,0.010173471627511577
82.87319255645,162.971973881875,13.025908,17.181072,34.325115,4.2203207,533.31421,0.053830829,55.6339,90.801323,75.41185,36.425522,1.1876481,11.257974,188.30763,10.783098,1.8765445,0.66897821,79.833092,6.4946237,414.035476940581,2742.51092205471,9.65417447465205,141.398508884168,1504.38177889196,558.057031283393,0.973259098608026,1.25641699796113,13.1435971300641,1.01455006399224,172.946326881035,41.824534268685,0.41377134739672,17.5944002198097,5.15835348992707,51.033081,0.0006923673424171928,0.003507994534913777
97.8454068725347,297.597273278417,92.170593,18.339897,70.720665,6.5558066,689.28204,45.420006,1.8030698,17.919689,24.501432,14.311547,0.96628374,9.4251432,107.1777,3.8765008,0.77444756,1.0413855,55.410652,25.720469,485.170532716223,3129.45835002074,9.26568710234984,292.929028845241,1600.56187791884,756.550135316754,1.01592135745403,0.827373547521474,16.3443840266902,1.36166613172752,175.644653028914,46.883791392838,0.171684249744454,10.5394823300545,7.0160768453503,102.65086,0.0,0.005739790903872917
50.9212598654538,111.96290652201,34.092461,36.799267,18.977163,39.702496,136.1825,71.240982,10.82294,24.953575,24.217794,9.8947058,0.88652432,20.594534,292.1221,24.225685,0.33397016,1.1278167,86.711525,20.29381,559.406433336798,1932.83080439688,17.6027952753941,306.627988313731,1607.9125950407,928.995497695814,1.05632282217723,1.23832157305431,19.8582613070648,1.6772701808197,194.23620923111,97.0635592730127,3.34138093326786,9.26860494684338,6.94505823437639,85.456711,0.0016061098153711654,0.054264807572851195
99.0496401068889,104.665160710631,13.980845,97.154274,37.685841,7.874166,147.39018,48.33564,5.749197,79.998802,38.490124,5.9241562,1.2805084,8.0186367,54.270557,20.498091,0.49313813,0.48475072,69.71891,25.293859,511.491650883921,1859.56663519819,18.4958770816329,312.429508530251,3040.03540405739,1361.44925418792,1.06624106281196,1.15755030751641,17.125034031771,1.51469874145967,203.721660241426,93.9314468571124,2.09256712627346,10.3589278009128,6.65052671550639,11.462109,0.0013276632978439801,0.01040213656850458
136.057729119814,131.642725244131,42.961617,14.036018,18.883499,17.330732,109.85269,59.373302,23.466803,46.370598,17.257465,24.401941,29.484756,26.413074,145.45189,88.721863,2.7339146,0.6367299,83.977699,17.204142,811.270480158102,2842.78898368624,12.3787924696305,319.048284010311,2832.16493583953,841.37633992163,1.73731950538527,2.06069953870908,42.2321119947365,1.79636877052433,482.751574104707,114.414504754089,5.9698484965327,8.13432477961706,11.1666945267184,198.16487,0.03590116906138771,0.12315696773770352
137.964303497016,115.235308591019,53.755215,36.615673,2.6624897,6.9254241,77.450104,44.570122,20.642525,49.28558,40.276386,15.878958,28.542347,65.660286,113.04375,40.118855,1.3573391,0.77041793,63.019398,17.779047,884.791253673113,2642.94801052158,7.01469276449842,295.255175894401,2587.40656802183,585.480100570751,1.1501045622839,1.70458303955489,24.2526536723478,1.86134992682571,235.149071817626,122.289472080567,1.58522074472089,7.12868619246264,9.21859275657802,106.70597,0.0629408743163899,0.4357514465107314
108.529407776906,140.178367863076,19.857784,93.10836,12.888062,17.891068,254.21759,40.201565,54.005146,18.550699,16.550423,41.744678,13.750197,40.612404,314.72507,5.3828549,0.24591932,0.63863808,85.62233,23.077934,692.855432829575,2508.07673543521,11.4380195248167,98.033309295233,2144.25383639851,390.986289108463,1.51415436091304,1.66524459694155,13.5909807971119,1.02558169946277,558.701819213224,47.9839661243368,3.17888088654402,4.14199734296875,6.02693572006382,189.81,0.08382213308491673,0.3017718150056181
89.4122008060292,306.084999016725,19.038176,20.705317,15.183242,9.3696566,395.84192,6.788795,4.8266807,104.96163,37.926559,37.547466,1.710357,6.9771304,10.826964,0.48876753,0.37224674,1.1292762,71.708542,16.1199,424.794771714254,4000.46659696667,12.0959856403183,269.386668757806,3356.76861767065,509.272038812332,1.14433154072787,1.37112024627249,18.6563016127142,1.529242451691,342.352286403292,84.720734377104,4.41444964785163,8.76389477459401,12.2021147035254,35.294357,0.00033052405508877833,0.0006418053191248042
60.6914363712856,92.8013553777265,30.675886,30.075315,4.550282,9.5725231,176.00478,36.628933,5.5585675,13.589425,53.105202,5.2534618,0.57059199,10.33604,210.15985,14.303098,0.26955247,0.51565796,65.663536,24.963533,461.680922773052,2023.16480883939,3.8352569307682,315.874618300475,4467.58332899865,3042.09633639574,1.28375349874904,1.20255445723324,14.6629739761493,1.38414272664395,255.471287422028,78.6038749251134,0.286935514343704,7.24982833460633,7.52966934688251,32.8512,0.0005171766014995633,0.008430367459030474
83.2733735309439,124.977851328008,55.08427,39.09433,30.134756,14.942797,298.71765,68.442596,3.1886106,12.992478,41.061539,8.5697412,1.437832,4.8774924,241.11353,8.7457228,0.29336888,0.76024002,64.683868,38.090717,508.093266494901,1374.48373431179,7.26769516809278,361.856099592858,3130.81824950869,2301.40618093629,1.15600058433124,1.1390002115394,16.901985920015,1.65267180723918,330.169155346333,91.041279363206,6.22211572898885,1.8499509656819,5.31024662694513,41.201694,0.0017119855256454467,0.009716580603003039
94.4749342424516,212.61839622106,35.145966,46.287319,30.814327,25.98587,127.79014,12.16528,30.415548,12.146958,43.668861,1.0719085,0.47498107,6.6075726,60.715576,13.95722,0.28407189,0.53927034,29.860197,18.965029,425.691694971103,2920.9187526232,9.57775129009176,282.769941277187,2729.43442981953,2839.83500390891,0.872785363968852,1.32393492885973,6.37959361718675,1.49408460830368,203.282903054327,99.1353911021601,1.66131379273613,5.22663545068086,4.44330163325376,37.308102,0.00040903062185282624,0.0016720710941769618
89.746269385447,141.58840371062,39.630589,40.438461,22.610525,9.8674145,184.24687,71.588425,28.609625,22.427513,71.384857,0.99305654,0.7242344,28.325495,288.02756,22.503975,0.20312777,0.5531823,81.609917,18.58005,476.757434425158,1843.10681287745,5.49015796937092,277.559911431979,1988.06543742507,2143.22418496985,0.87028307432273,1.03455169946459,25.6201144542966,1.67758460125712,196.446580939153,80.480625338879,2.28093247425236,8.88417302534252,4.84648753067326,45.581345,0.0018399763293550197,0.011242441228554055
100.546668601159,96.4914944928729,46.16637,97.778641,25.754488,45.148262,243.70828,29.165369,76.944901,93.540237,40.416416,31.442327,7.4223709,28.702099,780.83856,55.033459,0.03115515,0.52324516,45.217899,21.831514,491.137081629294,1128.61844737391,9.20082676514356,128.193877464657,1499.6138245768,660.270799759127,0.740437122596963,1.08095168862477,10.3654871626928,0.939811768727301,186.721222490847,71.1599236280091,2.87605566465914,4.86029853415466,7.08596944265217,52.013435,0.07757932482486944,0.28323197775549486
85.338127129812,97.0036330581891,44.365089,41.951527,9.622529,7.8934484,197.47543,36.15955,6.083189,24.564949,56.073936,10.428052,0.91873676,16.741644,223.30768,23.285727,0.27507842,1.0332838,56.80204,21.292816,459.008941941095,1961.56158745684,8.98125157054257,295.044634699434,2329.15000964557,1867.19550785527,1.06521545123972,1.19423326521267,12.7240536000342,1.40104856048715,261.880944604637,97.5434896065912,0.322401800922521,11.3498333351973,7.00398389742601,52.888596,0.0008226670631138419,0.0073804987947927525
237.215166328854,194.782589503866,39.850624,28.446672,30.962341,15.011054,215.96942,63.451748,7.0865846,21.479086,26.418419,18.577831,1.3789369,13.588467,103.58657,15.780045,0.43924129,0.55945885,74.732872,24.901335,620.094676855506,2128.89174598128,11.6222047861815,303.514863418711,2208.62104806391,1177.36402677304,1.13887655057176,1.29353620068773,16.895149857135,1.68192235624958,236.436908162613,132.827582711504,3.6488632471965,11.8324192231967,7.86418821207778,64.101051,0.020002327543568704,0.20651493992028164
130.842771556661,166.384419469575,27.350002,51.232521,28.163332,8.5810099,234.89975,36.854382,46.091267,73.081192,73.533844,31.750483,13.138927,19.224556,237.01289,27.070404,0.15276481,0.71355093,67.260231,22.685247,818.86921788564,2578.37253625052,6.48317640773448,241.59910765411,2287.8055788619,1939.06173466311,1.22545066724461,1.38312787189791,18.6578970298241,1.25834596808587,377.332405559173,59.7511057568624,3.77758757345752,5.28158294224699,8.74258766206145,149.17291,0.037542884573361274,0.29904938246412477
130.49691305876,115.185409815561,12.342558,62.876694,26.321342,0.33924052,225.51823,35.173725,40.875565,132.66972,9.9690027,35.112743,12.113605,17.329239,406.32834,28.079378,0.14866859,0.54768223,79.545357,19.597321,887.368334786102,2387.12132344815,6.88629693782576,246.175343409957,3365.90448054062,1369.73848989335,1.39462772235696,1.42948119790311,15.1196074135434,1.27633590075341,527.384056021864,82.5968003883725,2.86205337356769,7.25894090112971,8.9337611127947,141.93948,0.0012088074593831872,0.008314301233407134
59.3767124044367,118.496849957769,100.13105,11.527614,30.890081,4.4844542,92.058624,112.82348,9.7589931,67.530991,22.582825,15.360716,36.460751,45.357605,110.69238,43.549606,1.175047,0.86900842,75.862648,17.5173,723.636097805585,2569.22250881547,16.2737114885828,246.563769697482,2200.47218933082,703.315301300843,1.09872107668289,1.57117440449871,21.2416210631822,1.57721833005116,192.026047639921,71.5347800177406,2.68041683692196,11.7299248338707,6.7917870412746,81.896851,0.008905136322795208,0.17240572257760312
74.1121146548495,105.592197654361,67.892021,40.263744,12.506301,3.043323,16.964666,35.434715,41.714298,65.432167,23.304003,25.238007,21.92536,101.30911,55.320831,22.032135,0.35511473,0.57852781,51.569263,17.259354,595.077744952981,2932.34630221408,16.8380532592769,203.708831683844,2407.00924444017,1187.3957413907,1.12198857685819,1.45359013306319,17.3806848687692,1.5273550727,215.896676323734,82.2468413281582,4.44978946260202,9.49126184321898,7.50998103243807,94.178856,0.09022704651730548,0.5456243309733516
140.812759477238,193.22235051545,67.615143,27.084066,5.2537394,3.1663735,224.15979,75.473503,61.934555,50.335499,17.827753,23.462498,24.230789,45.5075,106.89779,35.074135,0.99464977,0.60105783,91.043388,34.521049,1000.10988400069,2429.96653932407,8.47914308519735,291.605388430573,2918.00870029714,1042.77016625651,1.10768829377439,1.7693525217983,21.2090809394167,1.43136571739004,151.485935965832,91.8361727519503,1.72292207921019,9.01941771416289,8.94034935862956,170.90685,0.026469776339604668,0.16105645328148316
146.190041404071,106.357402228044,584.92902,25.342714,198.90906,0.082865268,233.97945,79.695641,22.531483,16.05282,35.097065,29.827673,1.4968344,10.931004,427.19131,22.26367,0.32842627,1.3776531,86.196564,19.979662,391.447856626677,1750.24504400057,6.67784707267602,260.897261559812,1274.40149926345,1876.5598374296,1.06277080069097,1.10811473817441,19.5677667098642,1.7635397450862,214.203916770919,103.8713004229,2.44724651649446,11.4518860927314,7.14599963278721,48.949707,0.006265683467942811,0.058835794925207255
106.237945864258,103.057798718393,53.248608,58.930088,30.537376,4.445703,185.24532,30.252781,12.405046,26.961197,17.427652,16.564566,11.060121,18.765965,209.77483,20.646807,0.029376941,1.0472471,58.989994,26.027082,837.133484718662,2452.57180199534,8.04756943621252,246.838028655132,3422.61631899215,1397.16247534716,1.2987106016062,1.36222894636594,14.1066289629969,1.22259298164125,368.231208875195,97.88122856263432,3.34340308578417,14.5173750851548,5.81593331657886,134.63551,0.0,0.012115641711229946
90.1526175014409,121.010541489337,45.458855,23.950151,23.155426,8.1984434,16.321367,44.70694,36.054291,55.686161,36.287846,14.800441,28.466368,61.211182,77.659325,42.565331,0.56967109,0.89073807,86.690079,23.053944,1006.88023215502,2715.64781733736,12.2469801824581,335.591733687554,3380.72794557371,786.596002086626,1.25830828487073,1.98185481441553,20.1312690999939,1.66080551558505,278.125280493061,97.6315436586781,4.16052820634957,8.97588533374274,14.8401595992093,187.4174,0.016207145577197424,0.18903973265271357
142.833554989226,103.544791973758,44.909927,57.304783,45.555603,1.3637525,290.14856,16.520369,36.393421,51.785484,15.860498,19.938038,8.4976034,5.5298967,283.68048,54.026402,0.1594249,0.52174968,69.676445,25.255033,736.119769611345,2340.73806693926,4.80480241025704,256.287470458065,2145.35002891137,2438.12606392316,1.13980756939107,1.2578931003191,21.2074612036943,1.40395363962316,394.449211368644,119.433518580889,3.03188571650195,4.24412298345428,6.10785525816309,101.49677,0.021985375302275633,0.14404750852433806
79.5296284810312,195.126917598263,98.675438,42.153034,18.969049,5.5958061,429.55347,26.654305,9.6786108,36.552219,23.994843,34.140041,24.34716,47.224277,220.91074,22.683245,0.35334799,0.85596448,68.195984,34.576183,758.258463217969,3102.61141803892,11.9952589373198,262.703378569713,2350.31382063807,619.807852161094,1.01524207767505,1.36238689694279,22.9666371195139,1.77505872821129,279.202356438099,127.779351467538,1.91178617478282,6.15583891472046,5.49363428431487,150.89449,0.006029769688347776,0.021392675186294563
25.9944971456071,108.570311622166,38.108467,28.24785,15.285662,2.7415159,194.12791,30.659948,4.1065845,55.18499,19.247044,17.255989,4.5382752,21.5497,498.11331,59.160503,0.20677695,0.53669947,24.846855,17.812258,809.972579598586,2506.99092612834,4.94347851132394,203.274403457613,1819.11646135421,379.376146367327,1.15425855578498,1.40087149742912,19.9066537890071,1.40767317658399,255.593906230974,86.1341146742776,3.15701154912119,4.621473702621,4.98680551939031,74.947609,0.07986228806059657,0.1163312939814571
88.4214457482227,147.664619468386,106.41944,28.479555,8.8831577,2.0067577,211.00302,22.071974,7.3581386,29.908108,14.337769,21.07844,6.1802511,14.637608,123.97216,18.523569,0.63945681,1.2271692,68.358078,35.424545,682.773383182421,3003.33905843105,8.50938385449905,238.073307906548,2500.88079568828,899.824431826897,1.00988013772558,1.2787156597214,21.7885308391337,1.71886825015828,262.15014757623,103.42895384118,1.65200612641897,7.66179488780395,5.37691496265167,50.92794,0.006893248955184677,0.012110502048071924
57.3423997804261,69.3269026655335,51.493591,28.287165,28.252098,10.062546,348.59259,36.798618,5.3231688,21.520351,52.652481,8.6591253,1.1584313,9.4604969,269.81488,12.878765,0.30062783,1.0069076,60.631153,21.219328,457.820743232319,1945.90942957907,7.57756359253928,292.106815578843,2290.95405422039,2140.50263689035,1.06174579691161,1.20379616036788,12.7024729504248,1.39791143010967,257.871838626726,95.3724206551579,0.304581719726077,9.674759863343413,7.04561625946871,51.148281,0.0,0.002033103267634454
64.3295236764438,103.384176265091,75.508781,11.610148,21.031015,8.3501673,114.71207,22.015015,32.221741,56.925209,65.991356,18.300989,43.115482,48.553383,110.94434,19.905432,1.2387867,0.6529727,82.390396,16.93824,816.445941416873,2644.07367787094,16.0735301898279,260.317858167236,2996.56468472034,766.063413286184,1.22663575353264,1.66484957076965,17.8115768917118,1.55080886552969,257.820528847165,76.70606642008,3.47153222405576,7.73777018638375,8.81678124284776,228.71616,0.10146353435856444,0.36870119261837025
105.205869681218,293.324262643558,127.7625,3.3307817,5.9806414,8.0956879,145.66623,107.38264,88.028084,79.160316,30.175863,35.683372,94.391029,145.03824,64.328011,126.08596,2.4872308,0.5664525,76.028893,19.065008,754.268621468874,2344.07543611992,10.3910484815294,318.988413312171,3570.67153623491,1573.30004730547,1.26051962242129,1.25185306237227,15.7665928457565,1.63270396928273,215.332663882921,98.0496619315606,4.95896086876053,8.72293498207436,14.5837168661808,395.51971,0.011246810887516796,0.13628266481484277
